Id;Predicted;confidence(1);confidence(-1);prediction(Predicted)
5977.0;;0.9746675379559809;0.025332462044019125;1
5991.0;;0.03968562555270431;0.9603143744472957;-1
5992.0;;0.9999973377865992;2.6622134008988854E-6;1
6007.0;;0.9771241191315607;0.022875880868439273;1
6010.0;;0.7127421928206192;0.2872578071793807;1
6014.0;;0.9905075380716563;0.00949246192834372;1
6028.0;;0.9979159801244228;0.0020840198755771103;1
6037.0;;0.674852873796183;0.32514712620381697;1
6044.0;;0.9966082351738228;0.0033917648261772796;1
6052.0;;0.9587640140512058;0.04123598594879426;1
6054.0;;0.2688309460751595;0.7311690539248406;-1
6055.0;;0.8109844353301817;0.1890155646698184;1
6059.0;;0.9890111410520702;0.010988858947929784;1
6075.0;;0.2652001932650639;0.7347998067349361;-1
6076.0;;0.9793886538954685;0.020611346104531577;1
6078.0;;0.9977768760006075;0.002223123999392569;1
6083.0;;0.9895971526908492;0.010402847309150738;1
6088.0;;0.8697088058866036;0.13029119411339646;1
6095.0;;0.9993608013806601;6.39198619339867E-4;1
6097.0;;0.9787019932910166;0.021298006708983384;1
6104.0;;0.9914208040223632;0.008579195977636716;1
6113.0;;0.9375533249056069;0.062446675094393056;1
6118.0;;0.9957349630230529;0.004265036976947243;1
6136.0;;0.8143921314312227;0.18560786856877734;1
6142.0;;0.9991224654240765;8.775345759235784E-4;1
6147.0;;0.004217745049048237;0.9957822549509517;-1
6168.0;;0.9946226839983056;0.005377316001694518;1
6173.0;;0.9878793660150892;0.012120633984910915;1
6196.0;;0.9728213433223322;0.02717865667766779;1
6207.0;;0.9992140280775139;7.859719224862073E-4;1
6215.0;;0.999228895362001;7.711046379989603E-4;1
6234.0;;0.9993296161048228;6.703838951770476E-4;1
6235.0;;0.9953639720731493;0.004636027926850631;1
6237.0;;0.21442083213775195;0.785579167862248;-1
6239.0;;0.35467749046340014;0.6453225095366;-1
6242.0;;0.9710359859285298;0.028964014071470343;1
6249.0;;0.9084424514909868;0.09155754850901313;1
6254.0;;0.998467455251333;0.0015325447486670603;1
6255.0;;0.9840302076692856;0.015969792330714386;1
6278.0;;0.9992008484213163;7.991515786837602E-4;1
6310.0;;0.9949791721538462;0.005020827846153781;1
6312.0;;0.9822267081759016;0.017773291824098487;1
6313.0;;0.90020796920551;0.09979203079449007;1
6320.0;;0.9863540444392157;0.01364595556078424;1
6321.0;;0.9999583675280154;4.16324719846697E-5;1
6322.0;;0.9982673667596962;0.0017326332403037072;1
6338.0;;0.7261335038455334;0.2738664961544666;1
6346.0;;0.9853120041937513;0.014687995806248721;1
6350.0;;0.9837893314718326;0.016210668528167393;1
6353.0;;0.984911089862508;0.015088910137492072;1
6355.0;;0.7372000535249447;0.2627999464750552;1
6357.0;;0.9996628393316898;3.3716066831016245E-4;1
6377.0;;0.9959416421798529;0.004058357820147123;1
6386.0;;0.4120855988264113;0.5879144011735887;-1
6399.0;;0.9925770198896363;0.007422980110363717;1
6402.0;;0.9934141720260397;0.006585827973960444;1
6415.0;;0.6897284723514885;0.3102715276485115;1
6435.0;;0.9835911272613949;0.016408872738605106;1
6436.0;;0.12250906407607444;0.8774909359239257;-1
6437.0;;0.30674272748097015;0.6932572725190298;-1
6442.0;;0.9952537540992702;0.00474624590072972;1
6450.0;;0.9941802454744825;0.005819754525517621;1
6464.0;;0.9998995750577491;1.0042494225088963E-4;1
6468.0;;0.9971097082821908;0.002890291717809185;1
6469.0;;0.9981271012770381;0.0018728987229619867;1
6470.0;;0.8375491107655063;0.16245088923449374;1
6486.0;;0.9934213523326135;0.00657864766738649;1
6490.0;;0.9643924508827804;0.03560754911721959;1
6495.0;;0.9820546749028988;0.017945325097101353;1
6502.0;;0.9988566526709526;0.0011433473290473016;1
6508.0;;0.9968175292681501;0.0031824707318499285;1
6534.0;;0.7486378360341767;0.2513621639658233;1
6539.0;;0.9843621576358859;0.015637842364114238;1
6541.0;;0.8541837246845164;0.14581627531548366;1
6544.0;;0.4712806225852012;0.5287193774147988;1
6552.0;;0.9992665318138648;7.334681861351133E-4;1
6553.0;;0.9832436937143567;0.016756306285643265;1
6554.0;;0.9938388172641032;0.006161182735896763;1
6562.0;;0.9914637190313471;0.008536280968652886;1
6568.0;;0.9098072223395212;0.09019277766047878;1
6569.0;;0.9278601616181548;0.0721398383818451;1
6571.0;;0.9984403619235567;0.0015596380764433195;1
6574.0;;0.8194158613436922;0.18058413865630793;1
6605.0;;0.8565114057105843;0.14348859428941574;1
6607.0;;0.9997975451147955;2.024548852044723E-4;1
6612.0;;0.866583712077666;0.13341628792233398;1
6621.0;;0.954391459650402;0.045608540349598096;1
6625.0;;0.44697267072897723;0.5530273292710227;-1
6632.0;;0.9992608752297663;7.391247702338654E-4;1
6633.0;;0.897935208548467;0.102064791451533;1
6641.0;;0.993339918418856;0.006660081581143981;1
6643.0;;0.9998601793718908;1.3982062810927637E-4;1
6655.0;;0.17177590450171107;0.8282240954982889;-1
6660.0;;0.9874440667269434;0.012555933273056562;1
6665.0;;0.9985614614884849;0.001438538511515154;1
6675.0;;0.9997768447869494;2.2315521305063662E-4;1
6677.0;;0.9921485338196716;0.007851466180328467;1
6682.0;;0.27769724506970817;0.7223027549302918;-1
6688.0;;0.8584426296175678;0.1415573703824323;1
6695.0;;0.9722159604469419;0.027784039553057967;1
6705.0;;0.98954685908317;0.010453140916830158;1
6727.0;;0.9918768394911902;0.008123160508809759;1
6730.0;;0.9518368108885386;0.04816318911146135;1
6746.0;;0.9751007601387698;0.02489923986123021;1
6748.0;;0.9930402308297193;0.006959769170280807;1
6753.0;;0.9668713603440899;0.033128639655910175;1
6755.0;;0.7001512471460244;0.29984875285397566;1
6758.0;;0.6679303725004178;0.3320696274995823;1
6763.0;;0.958188593520384;0.041811406479616044;1
6766.0;;0.9989481916999244;0.0010518083000757084;1
6790.0;;0.8595738086754375;0.14042619132456244;1
6791.0;;0.059603909558472966;0.9403960904415269;-1
6793.0;;0.9356160168584723;0.06438398314152766;1
6819.0;;0.7957916181966963;0.20420838180330367;1
6821.0;;0.8475183786067205;0.15248162139327948;1
6824.0;;0.7195214934943973;0.2804785065056028;1
6851.0;;0.43830808388306336;0.5616919161169367;-1
6852.0;;0.9545387012526997;0.04546129874730018;1
6855.0;;0.998751964799622;0.0012480352003779267;1
6856.0;;0.24946129348432994;0.7505387065156701;-1
6857.0;;0.9932568598840514;0.0067431401159485415;1
6859.0;;0.8169339730410716;0.1830660269589283;1
6861.0;;0.9889809558196111;0.011019044180388831;1
6866.0;;0.9631576632265914;0.03684233677340876;1
6868.0;;0.9091663698858121;0.09083363011418785;1
6871.0;;0.9623059054324627;0.03769409456753731;1
6872.0;;0.6231986234748714;0.37680137652512863;1
6875.0;;0.9989965195301803;0.0010034804698196712;1
6877.0;;0.9934223720066927;0.006577627993307411;1
6878.0;;0.9898047277445317;0.010195272255468275;1
6887.0;;0.2675183628790907;0.7324816371209093;-1
6908.0;;0.42219175548133414;0.5778082445186657;-1
6913.0;;0.9963580390451863;0.003641960954813778;1
6922.0;;0.9473091879388763;0.05269081206112361;1
6923.0;;0.9864438197780129;0.013556180221987055;1
6926.0;;0.9651215514925137;0.03487844850748632;1
6932.0;;0.9999368206659182;6.317933408196386E-5;1
6934.0;;0.25783709400015004;0.74216290599985;-1
6938.0;;0.9997774477890682;2.225522109317222E-4;1
6942.0;;0.9643289106186959;0.03567108938130406;1
6948.0;;0.9884045779539091;0.01159542204609083;1
6956.0;;0.32082089661601504;0.6791791033839849;-1
6959.0;;0.9876969685079707;0.012303031492029166;1
6962.0;;0.5073273685903713;0.4926726314096288;1
6969.0;;0.9849171596838863;0.015082840316113844;1
6970.0;;0.9974569716419326;0.002543028358067309;1
6984.0;;0.8356116107115573;0.16438838928844274;1
7001.0;;0.9998896516344022;1.1034836559786102E-4;1
7035.0;;0.9913252909698154;0.00867470903018475;1
7037.0;;0.9953505836132818;0.0046494163867181705;1
7046.0;;0.20751471498345248;0.7924852850165475;-1
7049.0;;0.9979942155396272;0.002005784460372946;1
7050.0;;0.960588723154296;0.039411276845703995;1
7051.0;;0.9756441984046177;0.02435580159538222;1
7067.0;;0.951682843530868;0.04831715646913193;1
7072.0;;0.9992436350749019;7.563649250981465E-4;1
7085.0;;0.6153451822747084;0.3846548177252917;1
7087.0;;0.9993969127295628;6.030872704372717E-4;1
7088.0;;0.9520048591463952;0.04799514085360491;1
7091.0;;0.9976981212746833;0.002301878725316868;1
7096.0;;0.8445429886307796;0.15545701136922047;1
7100.0;;0.9610906246487171;0.03890937535128288;1
7110.0;;0.7578398493524947;0.24216015064750532;1
7115.0;;0.8832204843358307;0.11677951566416939;1
7119.0;;0.9999418161812385;5.8183818761605954E-5;1
7122.0;;0.06416203457132415;0.9358379654286758;-1
7129.0;;0.9991514770263932;8.485229736067551E-4;1
7139.0;;0.9999959926005292;4.007399470778994E-6;1
7147.0;;0.9934543518084197;0.006545648191580202;1
7151.0;;0.970176009550573;0.029823990449426904;1
7164.0;;0.8850000652090065;0.11499993479099346;1
7167.0;;0.9999867753329965;1.3224667003412625E-5;1
7168.0;;0.9956075182642037;0.004392481735796343;1
7171.0;;0.9890405742891517;0.010959425710848432;1
7172.0;;0.9984561348692403;0.0015438651307595778;1
7181.0;;0.9674746505946538;0.03252534940534614;1
7187.0;;0.9999182317784465;8.17682215535805E-5;1
7195.0;;0.9849017928101677;0.015098207189832303;1
7199.0;;0.9978137706810681;0.002186229318931795;1
7200.0;;0.6258927476268175;0.37410725237318243;1
7201.0;;0.9944939351838149;0.005506064816185078;1
7202.0;;0.8013042071118179;0.19869579288818204;1
7209.0;;0.6374717814472519;0.3625282185527482;1
7219.0;;0.9974677667964823;0.002532233203517626;1
7221.0;;0.9600478527610403;0.03995214723895975;1
7230.0;;0.9823848756638486;0.017615124336151384;1
7242.0;;0.9902731983614877;0.009726801638512327;1
7250.0;;0.9969287730531015;0.0030712269468984484;1
7253.0;;0.9683829623819564;0.03161703761804355;1
7255.0;;0.9652506210656667;0.0347493789343332;1
7264.0;;0.9983519720912243;0.0016480279087757556;1
7277.0;;0.990747210723334;0.00925278927666599;1
7279.0;;0.9080771511558895;0.09192284884411045;1
7286.0;;0.8734045196680361;0.12659548033196383;1
7292.0;;0.9957646454610236;0.004235354538976461;1
7294.0;;0.9998998816155674;1.001183844324633E-4;1
7295.0;;0.9514097484523732;0.048590251547626674;1
