"client_id","account_id","loan_id","disp_id","type_disp","frequency","date_account","ammount_loan","duration","payments","balance","balance_sd","status","type_card","birth_number","gender","year"
10566,8566,6738,10258,TRUE,0,931008,230220,36,6395,900,29524.489997328,-1,,421109,FALSE,42
10636,8625,6745,10328,TRUE,0,931110,47304,24,1971,71623.2,30916.763221259,1,,710803,TRUE,71
10703,8680,6751,10395,FALSE,0,960212,85716,36,2381,21742.4,12288.0630072131,1,,430428,FALSE,43
10818,8776,6764,10510,TRUE,0,940824,33984,48,708,41431.2,9896.49244594163,1,,720804,TRUE,72
10963,8899,6785,10655,TRUE,1,940905,125340,60,2089,75577.1,22705.1827824266,1,,440615,TRUE,44
1102,915,5145,1102,TRUE,0,950118,309552,48,6449,88399.7,21979.384405419,1,,350129,TRUE,35
11050,8972,6805,10742,TRUE,0,960521,45024,48,938,33349.6,13151.5102543473,1,,570504,FALSE,57
11064,8982,6808,10756,FALSE,0,930925,227880,36,6330,65199.7,29551.4830543201,1,,530709,TRUE,53
11093,9006,6810,10785,TRUE,1,940902,186384,48,3883,54816.3,27339.8874685749,1,,590129,TRUE,59
11105,9017,6816,10797,TRUE,0,951122,100224,48,2088,21921.4,9838.64837040488,-1,,570201,FALSE,57
11114,9024,6817,10806,TRUE,0,960105,70656,48,1472,39228.6,12948.7615374929,1,,520726,TRUE,52
11121,9030,6818,10813,TRUE,0,950121,155616,48,3242,19918.6,11044.4943921964,1,,710410,FALSE,71
11126,9034,6820,10818,TRUE,0,930628,38148,12,3179,35476.6,13293.4318052437,1,,650122,FALSE,65
11208,9104,6841,10900,TRUE,0,940121,172080,48,3585,28800.5,21110.3118747415,1,,570305,FALSE,57
11314,9188,6863,11006,TRUE,0,930208,127080,60,2118,30313.2,11520.1844510437,1,,360602,TRUE,36
11327,9199,6865,11019,TRUE,0,960515,29448,12,2454,28993.9,11482.4951554331,-1,,471021,TRUE,47
1133,940,5148,1133,TRUE,0,941115,284280,60,4738,54610.8,20167.8024295163,1,,580915,FALSE,58
11372,9236,6876,11064,TRUE,0,930818,86616,12,7218,12706,11715.9751727452,1,,610928,TRUE,61
1157,960,5151,1157,TRUE,2,941102,189060,60,3151,80464.6,24683.0632141581,1,,581230,FALSE,58
11574,9403,6919,11266,TRUE,1,930327,120888,36,3358,73046.7,21557.4645434396,1,,440420,FALSE,44
11596,9422,6921,11288,TRUE,0,960306,86184,12,7182,49017.7,24799.9740378728,1,,401204,FALSE,40
11685,9493,6933,11377,TRUE,0,950402,188688,48,3931,35610.7,20050.2784167389,1,,650723,FALSE,65
11710,9510,6940,11402,FALSE,0,960609,228276,36,6341,47513.9,14856.8141901735,1,,670619,FALSE,67
11754,9548,6944,11446,TRUE,0,960607,46176,48,962,41529.1,13279.6378527179,1,,661103,TRUE,66
11794,9583,6949,11486,TRUE,1,940522,104712,24,4363,14296.8,25655.5136540927,1,,701007,FALSE,70
11804,9591,6950,11496,TRUE,0,930520,104712,24,4363,41190.9,27075.7420583239,1,,441212,TRUE,44
11851,9627,6955,11543,TRUE,2,940722,244368,48,5091,101552.4,25561.8276844292,1,,700402,TRUE,70
11867,9640,6960,11559,FALSE,0,930313,76416,24,3184,41494.2,11990.8733564062,1,,341119,FALSE,34
11873,9645,6961,11565,TRUE,0,960123,176148,36,4893,48902.3,21431.2378562617,1,,631120,FALSE,63
11886,9656,6965,11578,TRUE,0,931114,139536,24,5814,79232.9,30644.1570757547,1,,410913,FALSE,41
11979,9731,6985,11671,FALSE,2,941201,113796,36,3161,42521,11410.8354231442,1,,771209,FALSE,77
12003,9750,6986,11695,TRUE,0,940516,151728,48,3161,6530.3,24000.1249980636,-1,,760623,TRUE,76
12050,9790,6992,11742,TRUE,0,951109,133968,48,2791,78369.9,22590.1043080536,1,1,430530,TRUE,43
12079,9814,6995,11771,TRUE,1,950119,96168,12,8014,50458.6,21691.1342547418,1,,720812,FALSE,72
1215,1011,5160,1215,TRUE,0,941217,204000,60,3400,40883.4,12656.7828254321,1,,440506,TRUE,44
1216,1012,5161,1216,TRUE,0,940709,98184,24,4091,44411.1,19672.650902027,1,,450612,FALSE,45
12181,9897,7008,11873,TRUE,0,950304,36168,12,3014,36582.2,14039.2733865905,1,,610819,TRUE,61
12220,9928,7013,11912,TRUE,0,951109,89340,60,1489,40059.4,10876.8717046827,1,,711112,FALSE,71
12303,10001,7034,11995,TRUE,0,950528,19044,36,529,25540.2,10532.7848881137,1,,740405,FALSE,74
12325,10019,7036,12017,TRUE,0,950615,194940,36,5415,62460,35314.5278448429,1,,641030,TRUE,64
12397,10079,7055,12089,FALSE,0,930506,167100,60,2785,65273.1,26493.5915888754,1,,730602,TRUE,73
12417,10093,7057,12109,FALSE,1,940701,231696,36,6436,32251.9,20926.3694425144,1,,740103,FALSE,74
12432,10105,7061,12124,TRUE,0,930428,121896,24,5079,49482.4,21910.8275563776,1,,650307,TRUE,65
12625,10266,7097,12317,TRUE,0,930610,75624,24,3151,26688.1,20688.4180488837,-1,,581207,TRUE,58
12662,10297,7101,12354,TRUE,0,960119,421008,48,8771,41518.7,12359.209052004,1,,530601,TRUE,53
12695,10320,7104,12387,TRUE,0,930711,259740,60,4329,65980,19487.2396663213,1,,790316,TRUE,79
12755,10364,7121,12447,FALSE,0,930117,21924,36,609,19831.3,10171.0318459875,1,,591101,FALSE,59
12810,10411,7130,12502,TRUE,2,951123,123408,24,5142,17896.1,17185.3638546914,1,0,641014,TRUE,64
12840,10436,7136,12532,TRUE,0,960321,54396,36,1511,30259.3,10625.9463929278,1,,390727,TRUE,39
12843,10439,7137,12535,TRUE,0,931121,151560,24,6315,46306.4,22844.0061645797,1,,530505,TRUE,53
12859,10451,7142,12551,TRUE,0,930829,482940,60,8049,38365.8,9885.4777247265,-1,,760521,FALSE,76
12943,10520,7154,12635,TRUE,2,951024,417600,60,6960,50518,18631.3583226447,1,0,701012,TRUE,70
13071,10630,7166,12763,TRUE,0,950115,198240,24,8260,30387,13022.4216144806,1,,560218,TRUE,56
13113,10663,7176,12805,TRUE,0,931208,260028,36,7223,52846.8,20993.628045388,1,,761125,TRUE,76
13190,10728,7189,12882,TRUE,0,941223,154656,48,3222,47721.8,10868.9432774909,1,,561128,TRUE,56
13231,10762,7194,12923,TRUE,0,951023,68832,36,1912,18207.7,12288.7904112708,1,,590701,TRUE,59
1327,1106,5176,1327,TRUE,1,930829,192552,24,8023,30687.6,13015.0266748654,-1,,631231,FALSE,63
13380,10884,7213,13072,TRUE,0,950220,113544,36,3154,34877.2,12325.8311911857,1,,420918,TRUE,42
13412,10911,7220,13104,TRUE,1,930529,131292,36,3647,54927.2,12494.3123334861,1,,540320,TRUE,54
13451,10942,7227,13143,TRUE,1,940605,314520,60,5242,110005.4,28698.3798261659,1,,551118,FALSE,55
13480,10963,7233,13172,TRUE,0,950520,115812,36,3217,41600.6,21971.1628521051,1,,530601,TRUE,53
13490,10973,7235,13182,TRUE,1,930420,154416,48,3217,60094.6,20286.9655584644,1,,690525,FALSE,69
13548,11021,7241,13240,TRUE,0,930810,168984,24,7041,75506.4,28355.3601580073,-1,,760318,TRUE,76
13576,11042,7243,13268,TRUE,0,950129,217152,36,6032,30763.8,18394.5137848639,1,1,740707,TRUE,74
13590,11054,7246,13282,TRUE,1,960201,148920,60,2482,21392.6,15220.6512633641,1,,770803,TRUE,77
13687,11135,7262,13379,TRUE,0,931010,182628,36,5073,21969,14579.4217665666,1,,590523,TRUE,59
13690,11138,7263,13382,TRUE,1,950818,89880,24,3745,70081.4,27471.9750004315,1,,630516,TRUE,63
13750,11186,7271,13442,TRUE,0,941124,392460,60,6541,49637.5,20293.3634796541,1,,801113,FALSE,80
13845,11265,7284,13537,TRUE,0,930114,52788,12,4399,28190.3,6652.64295634085,1,,730216,TRUE,73
13955,11349,7304,13647,TRUE,1,950526,419880,60,6998,24704.4,27879.3968566711,1,,451030,FALSE,45
13968,11359,7305,13660,TRUE,0,941001,54024,12,4502,54446.7,15469.9881129642,1,1,680413,TRUE,68
13971,11362,7308,13663,TRUE,0,951014,129408,24,5392,22608.6,11709.1423747552,1,,621019,FALSE,62
1404,1166,5189,1404,TRUE,0,930421,149040,48,3105,43418.5,12658.2467643,1,,681220,FALSE,68
1509,1250,5209,1509,TRUE,0,960328,182640,48,3805,20631,14199.3815228476,1,,420419,FALSE,42
1516,1256,5212,1516,TRUE,0,940421,71064,36,1974,37168.2,9923.17154112448,1,,461017,FALSE,46
158,132,4996,158,TRUE,2,960511,88440,12,7370,75794.4,21638.2588696712,1,,450703,FALSE,45
1663,1375,5237,1663,TRUE,0,940427,45336,24,1889,44145.2,11574.1022400041,1,,570429,TRUE,57
1851,1527,5269,1851,TRUE,2,931117,164052,36,4557,68799.6,30609.3898880806,-1,,750912,FALSE,75
1917,1583,5282,1917,TRUE,2,941117,388512,48,8094,6463.1,21196.6821317327,-1,,690313,FALSE,69
2,2,4959,2,TRUE,0,930226,80952,24,3373,21058.9,12061.7056818761,1,,450204,TRUE,45
2063,1698,5301,2063,TRUE,0,960314,141948,36,3943,47063.1,17970.9789771546,1,,500926,FALSE,50
211,173,5002,211,FALSE,0,931126,104808,12,8734,34410.4,11517.1752482123,1,,450628,FALSE,45
2136,1762,5310,2136,TRUE,0,931211,248148,36,6893,29361.1,10761.578895609,1,,400724,FALSE,40
2141,1766,5311,2141,TRUE,0,940903,30060,60,501,28153.5,11270.5037458701,1,1,510906,TRUE,51
2148,1772,5312,2148,TRUE,1,950220,202788,36,5633,59893.1,23297.6635746445,1,,530720,FALSE,53
2166,1787,5314,2166,TRUE,1,930322,96396,12,8033,11000,8330.8663014919,-1,,470722,FALSE,47
2181,1801,5316,2181,TRUE,0,930213,165960,36,4610,702.9,29122.0594539456,1,,680722,TRUE,68
2259,1862,5329,2259,TRUE,1,950415,396120,60,6602,78946.9,20275.1419809661,1,,500102,FALSE,50
2289,1886,5337,2289,FALSE,0,960305,162468,36,4513,27776,24180.8889239258,1,,540821,TRUE,54
2392,1967,5350,2392,TRUE,1,950213,249312,48,5194,26727.5,23021.0410612378,1,,550521,TRUE,55
2422,1993,5352,2422,TRUE,0,941030,68400,12,5700,35442.2,12297.1550986777,-1,,760609,FALSE,76
25,19,4961,25,TRUE,0,950407,30276,12,2523,20146.7,15039.2484049323,-1,,390423,FALSE,39
2501,2062,5366,2501,TRUE,0,960306,86184,12,7182,49047.7,25642.0771571919,1,,401204,FALSE,40
2550,2106,5375,2550,TRUE,0,960201,101520,12,8460,21005.5,10352.391968575,1,,761012,FALSE,76
2593,2143,5385,2593,FALSE,0,960113,71460,36,1985,69139.1,16380.594606473,1,,770610,TRUE,77
2606,2153,5388,2606,TRUE,1,960107,61560,12,5130,33765.4,17762.2246702773,1,,430104,TRUE,43
2623,2167,5390,2623,TRUE,0,930808,170256,24,7094,22850.2,13589.3839888406,1,,650716,FALSE,65
2635,2176,5395,2635,TRUE,0,930606,299088,36,8308,42037.7,33855.6980257672,-1,,661210,FALSE,66
2686,2218,5409,2686,TRUE,0,941121,182040,60,3034,94201.7,21927.6795286742,1,,510324,FALSE,51
2699,2227,5413,2699,FALSE,1,940522,92976,24,3874,30107.2,26490.3161352521,1,,770223,TRUE,77
2700,2228,5414,2700,TRUE,0,940319,185952,48,3874,33976.7,31588.3799619124,1,,450222,TRUE,45
2708,2236,5415,2708,TRUE,0,950827,139464,36,3874,55937.8,12989.7812150903,-1,,580812,TRUE,58
2719,2245,5418,2719,TRUE,0,930330,347952,48,7249,45403.1,23422.0265006617,1,,641030,FALSE,64
2746,2268,5429,2746,TRUE,0,950211,20196,36,561,35341,15288.6889647388,1,,710225,TRUE,71
2809,2322,5445,2809,TRUE,0,950102,46320,24,1930,22197.9,20752.0889350489,1,,790214,TRUE,79
2831,2343,5449,2831,TRUE,0,941209,99336,24,4139,35179.9,7892.72182874921,1,,800709,FALSE,80
2843,2352,5452,2843,TRUE,0,950121,49440,60,824,47269.5,12804.4639168701,1,,661006,FALSE,66
2853,2361,5453,2853,TRUE,0,940225,156672,36,4352,15957.1,6686.14559025204,1,,560425,FALSE,56
2966,2456,5470,2966,TRUE,0,950909,200976,48,4187,65877.5,18916.9395762718,1,,550220,TRUE,55
3001,2486,5479,3001,TRUE,0,930227,24516,12,2043,40854.2,29534.2181133033,1,,581007,TRUE,58
3013,2496,5482,3013,TRUE,0,940521,165120,60,2752,37946.3,6878.83656641474,1,,500318,FALSE,50
3103,2572,5494,3103,TRUE,2,941113,360000,48,7500,13050.8,26193.2113809294,1,,730307,FALSE,73
3114,2580,5495,3114,FALSE,0,951109,89340,60,1489,49777.3,10748.387757632,1,,710224,TRUE,71
3264,2705,5523,3264,TRUE,2,930705,93888,36,2608,49415.4,14598.865783435,1,,501020,FALSE,50
3414,2824,5549,3414,TRUE,0,931020,50460,60,841,28898.6,10371.1237818631,1,,471017,FALSE,47
3519,2912,5563,3519,TRUE,0,940730,380160,60,6336,45549.3,27227.8660788503,1,,491215,TRUE,49
352,290,5032,352,TRUE,0,931202,123696,48,2577,49500.2,20572.4575297371,1,,400827,TRUE,40
3543,2933,5568,3543,FALSE,0,930618,272520,60,4542,48222,24196.754530887,1,,410819,FALSE,41
3576,2962,5576,3576,TRUE,0,930530,31248,12,2604,35485.3,28994.6264318251,1,,390315,FALSE,39
3616,2994,5586,3616,TRUE,0,960503,48744,36,1354,60274.4,19512.7909722538,1,,640414,FALSE,64
3649,3021,5591,3649,TRUE,0,960420,155616,48,3242,38377.7,13711.0944582933,1,,591025,FALSE,59
3670,3037,5593,3670,TRUE,0,940526,277884,36,7719,3614,28041.8750797263,-1,,800917,FALSE,80
3730,3084,5606,3730,TRUE,1,960128,253512,36,7042,15218.4,24704.3850183754,-1,,450807,FALSE,45
3764,3112,5610,3764,FALSE,0,940812,123216,48,2567,86319.1,28089.5246363499,1,,780129,TRUE,78
3767,3115,5611,3767,TRUE,0,960327,321180,60,5353,42077.3,21716.7502502962,1,,360907,TRUE,36
3855,3189,5625,3855,TRUE,0,951129,222180,60,3703,36168.9,26510.559286204,-1,,390320,TRUE,39
3907,3230,5635,3907,TRUE,0,950311,77184,36,2144,34951.3,30287.2146676703,1,,541209,FALSE,54
4056,3354,5657,4056,TRUE,0,931105,4980,12,415,36220.9,8705.18353992897,1,,520726,FALSE,52
421,344,5044,421,TRUE,0,931201,100980,60,1683,31603.6,9576.32771690869,1,,650731,TRUE,65
4217,3489,5693,4217,TRUE,0,941208,44088,24,1837,54311.6,11906.808161813,1,,510625,FALSE,51
4352,3608,5706,4352,TRUE,1,940830,161496,36,4486,22872,19260.5462439382,1,,710724,TRUE,71
4377,3629,5713,4377,TRUE,0,930727,158760,60,2646,8755.4,8944.71531123884,1,,780131,TRUE,78
4428,3674,5723,4428,TRUE,0,930312,23628,12,1969,68621.7,27950.2106897095,1,,540309,TRUE,54
4433,3678,5724,4433,TRUE,0,930324,316140,60,5269,37333.2,6901.26079064652,-1,,680222,TRUE,68
4434,3679,5725,4434,TRUE,0,950815,444864,48,9268,27658.5,11798.8301963365,1,,640329,TRUE,64
4520,3747,5739,4520,TRUE,0,940501,76380,12,6365,29871.1,8289.78009371184,1,,570628,FALSE,57
4527,3752,5740,4527,TRUE,0,941125,18564,12,1547,39281.4,14265.870341694,1,,630204,FALSE,63
4529,3754,5741,4529,TRUE,1,960219,68544,24,2856,49330.7,20196.0740707449,1,,760916,TRUE,76
4584,3804,5750,4584,TRUE,0,940407,63252,12,5271,34432.7,18482.2989464827,1,,490624,FALSE,49
4621,3834,5754,4621,FALSE,0,930119,23052,12,1921,21078.8,8912.01935825443,1,,460210,TRUE,46
4916,4079,5804,4916,TRUE,0,931103,158976,48,3312,30985.2,23319.3381850464,1,,390109,TRUE,39
4918,4081,5805,4918,TRUE,0,950722,137904,24,5746,43259.7,11982.1017548871,-1,,680506,TRUE,68
5133,4259,5836,5133,TRUE,0,940408,79632,24,3318,99262.5,29061.5370551754,1,,590810,FALSE,59
5224,4337,5861,5224,TRUE,0,931116,51408,24,2142,101791.3,27533.4936541272,1,,490724,TRUE,49
5318,4413,5876,5318,TRUE,1,940115,221280,48,4610,55742.4,18388.5280031,1,,680328,TRUE,68
5333,4423,5880,5333,TRUE,0,950426,73836,36,2051,25301.8,32965.1457780967,1,,670529,FALSE,67
5365,4447,5886,5365,FALSE,0,960616,192744,36,5354,78907.8,28733.3431882516,1,,710501,FALSE,71
5366,4448,5887,5366,TRUE,0,930602,192744,36,5354,40579.9,16917.1617941261,1,,710920,FALSE,71
5384,4462,5892,5384,TRUE,1,951227,66480,24,2770,34684.8,21490.6264629644,-1,,350721,TRUE,35
5399,4476,5897,5399,TRUE,0,941110,15192,24,633,28475.9,7237.18098879355,1,,721227,FALSE,72
5433,4503,5900,5433,TRUE,0,950103,135360,48,2820,30325.7,30587.6036432061,1,2,750924,TRUE,75
5521,4580,5922,5521,TRUE,0,940827,20220,12,1685,48955.1,25420.7275660302,1,,730515,FALSE,73
5527,4585,5923,5527,FALSE,0,960608,64656,48,1347,27580.9,11814.9711817702,1,,411128,FALSE,41
5606,4650,5938,5606,TRUE,0,951015,402000,60,6700,16636.3,7900.83174172206,1,,800806,TRUE,80
5701,4727,5959,5701,TRUE,0,950213,107640,24,4485,53959.5,22727.6702252298,1,,591122,FALSE,59
5760,4774,5970,5760,TRUE,0,940114,465072,48,9689,29036.2,13613.1005661918,1,,480508,TRUE,48
5827,4825,5980,5827,FALSE,0,940604,21396,12,1783,38055.5,7990.97115123813,1,,750128,FALSE,75
5858,4851,5988,5858,TRUE,0,960204,141648,24,5902,12900,32279.9221627744,1,,520717,TRUE,52
5860,4852,5989,5860,TRUE,0,950413,213300,36,5925,7591,7864.49589327442,1,,640422,TRUE,64
5911,4894,5997,5911,TRUE,0,930620,117024,24,4876,47548.6,19844.2475911528,1,,351003,TRUE,35
5928,4907,5999,5928,TRUE,0,940206,98832,48,2059,45767,12078.5510197319,1,,700910,FALSE,70
5977,4948,6006,5977,TRUE,0,950729,359760,60,5996,12155.1,24143.8743968576,1,,790531,TRUE,79
6015,4981,6011,6015,TRUE,0,960122,179328,48,3736,37240.4,14278.2257370368,1,,731121,TRUE,73
603,501,5082,603,TRUE,0,951021,262980,60,4383,29749.2,16330.1732223154,1,,660309,FALSE,66
6033,4994,6012,6033,TRUE,1,960111,258444,36,7179,48062.7,17230.1596177507,1,,660527,TRUE,66
6034,4995,6013,6034,TRUE,1,940801,128988,36,3583,40704.8,17311.1197155447,-1,,390815,TRUE,39
6042,5001,6015,6042,TRUE,0,951215,110112,24,4588,12808,28391.5690857361,1,,631012,TRUE,63
6077,5033,6019,6077,TRUE,0,950803,11400,12,950,30825.3,6234.41540799534,1,,800430,FALSE,80
6115,5066,6027,6115,TRUE,1,950827,61656,24,2569,11100,24849.149080235,-1,,531225,FALSE,53
6178,5120,6038,6178,TRUE,0,930621,323472,48,6739,75655.1,26516.4280016284,1,,401015,FALSE,40
6186,5126,6043,6186,FALSE,0,950403,20352,48,424,38171.3,9092.64521654937,1,,520527,TRUE,52
6299,5213,6063,6299,TRUE,0,950818,320976,48,6687,5553.9,27435.7031200293,-1,,360809,TRUE,36
6301,5215,6064,6301,TRUE,0,930701,14628,12,1219,34917.4,9015.76816505543,1,,490308,FALSE,49
6318,5228,6066,6318,FALSE,2,930623,173808,24,7242,1000,24967.3908398702,1,,500305,TRUE,50
6349,5256,6072,6349,TRUE,2,931025,193968,36,5388,80780,30034.3134358623,1,,721203,TRUE,72
6359,5263,6073,6359,TRUE,0,950714,276300,60,4605,29028.1,6720.21750579642,1,,760706,TRUE,76
6367,5270,6077,6367,TRUE,0,930113,79608,24,3317,82215.6,24870.2329276802,1,,700428,TRUE,70
6417,5313,6087,6417,TRUE,0,930429,300660,60,5011,68317.2,30520.9608072814,1,,500107,TRUE,50
6499,5385,6103,6499,TRUE,1,930521,149340,60,2489,500,10432.3446424138,1,,630201,TRUE,63
6545,5422,6109,6545,FALSE,0,941022,368880,60,6148,12210.7,28681.8083833356,1,,780909,FALSE,78
655,544,5088,655,TRUE,0,950515,91152,24,3798,47030.5,13400.0640966406,1,1,421210,TRUE,42
6551,5428,6111,6551,TRUE,0,930414,174744,24,7281,18139.8,28302.6531429868,-1,,480812,FALSE,48
6691,5541,6130,6691,TRUE,0,950324,32640,48,680,22681.7,7545.46631844196,1,,421015,TRUE,42
6731,5574,6137,6731,TRUE,1,940714,44628,12,3719,56166.8,22661.8837804567,1,,431126,TRUE,43
6753,5593,6144,6753,TRUE,0,960227,44376,12,3698,48937.5,28278.2450646163,1,,620523,TRUE,62
6798,5628,6151,6798,TRUE,0,940617,225420,60,3757,27648.1,9614.3623318295,1,,480803,FALSE,48
6804,5632,6153,6804,FALSE,1,941115,285600,60,4760,14000,26473.4218237354,1,,810607,TRUE,81
6829,5650,6157,6829,TRUE,2,950108,98592,24,4108,67268.7,19656.2943813719,1,,631224,FALSE,63
6895,5700,6169,6895,TRUE,0,930720,103680,60,1728,31226.3,9371.38757971168,-1,,710624,TRUE,71
6936,5735,6175,6936,TRUE,0,950125,290700,60,4845,74841.4,31590.3305958896,-1,,590227,FALSE,59
6946,5742,6178,6946,TRUE,2,950705,232560,48,4845,29354.8,26204.0306754661,1,,700129,FALSE,70
6987,5774,6185,6987,TRUE,0,950608,31176,24,1299,30118,15340.9509716157,1,,680129,TRUE,68
7011,5794,6190,7011,FALSE,0,950714,123600,60,2060,36832.8,23277.8730933322,1,,610414,FALSE,61
7166,5927,6210,7166,TRUE,0,931126,87216,48,1817,21705.9,8425.33267236824,-1,,640513,TRUE,64
7195,5952,6216,7195,TRUE,0,930907,141240,24,5885,55644,19476.2939912246,1,,620911,TRUE,62
7286,6030,6227,7286,TRUE,0,930824,28248,24,1177,61525.2,11726.6176071652,1,,700210,FALSE,70
7299,6040,6229,7299,TRUE,0,930422,11736,24,489,29199,11703.0397710468,1,,380916,TRUE,38
7311,6051,6232,7311,TRUE,0,930828,276660,36,7685,24701.4,6029.33831266494,-1,,490518,TRUE,49
7390,6118,6244,7390,TRUE,1,940307,270648,36,7518,44865.1,29717.3445728698,-1,,371104,TRUE,37
7422,6148,6253,7422,TRUE,0,931227,59760,24,2490,49520.4,12827.1939141715,1,,581126,TRUE,58
7521,6226,6272,7521,TRUE,1,930726,398640,60,6644,47223.9,21947.8810920456,1,,600209,FALSE,60
7576,6273,6279,7576,TRUE,0,930721,87360,24,3640,28360.5,13552.4494898524,1,,620710,TRUE,62
7594,6289,6283,7594,TRUE,0,950405,85632,48,1784,68518.9,26945.9103806775,1,,490407,FALSE,49
7672,6353,6294,7672,TRUE,0,931126,79920,60,1332,54581.8,11483.0132846738,1,,530405,TRUE,53
7678,6358,6296,7678,TRUE,0,950527,270384,48,5633,36821.6,18202.5397930386,1,,620407,TRUE,62
7723,6397,6302,7723,TRUE,0,950315,181020,60,3017,33825.3,9801.68064452976,1,,660614,FALSE,66
7727,6400,6303,7727,TRUE,2,951009,72408,24,3017,50334,19929.621714111,-1,,580613,FALSE,58
7765,6434,6309,7765,TRUE,0,950508,110136,24,4589,36802.1,29147.9849170016,1,,580224,FALSE,58
78,67,4973,78,TRUE,0,941019,165960,24,6915,30792.7,20955.6469983724,1,,440613,FALSE,44
7814,6472,6315,7814,TRUE,0,940208,43164,12,3597,69550,22291.6540331866,1,,760106,FALSE,76
7914,6555,6336,7914,TRUE,1,930305,212400,36,5900,52804,27309.5010856471,1,,661024,FALSE,66
7980,6609,6342,7980,TRUE,0,950327,60156,36,1671,132316.8,34206.9874151755,-1,,760808,TRUE,76
8076,6688,6354,8076,TRUE,0,960625,22968,36,638,26007.8,11195.5739582455,1,,500727,FALSE,50
8130,6738,6362,8130,TRUE,0,940728,37908,12,3159,42602,12938.940496291,1,,760508,FALSE,76
8359,6924,6403,8359,TRUE,0,940601,194880,48,4060,27261.1,13195.884796079,1,,791206,TRUE,79
8366,6930,6407,8366,TRUE,0,930908,25944,24,1081,24793,17426.036797827,1,,600521,FALSE,60
8433,6985,6421,8433,FALSE,0,950727,96768,36,2688,13202.4,22929.2438140538,1,,610911,TRUE,61
8615,7136,6461,8615,TRUE,1,950409,74124,36,2059,49742.4,30062.3897433142,1,,390413,FALSE,39
8670,7184,6471,8670,TRUE,0,950619,155640,24,6485,37710.4,13513.4703010347,1,,430107,FALSE,43
8677,7190,6474,8677,TRUE,0,930906,63360,60,1056,33070.3,6107.70691624117,1,,550814,TRUE,55
9174,7401,6499,8866,FALSE,0,930226,80952,24,3373,34285.5,12270.8957420796,1,,401009,FALSE,40
9196,7418,6501,8888,TRUE,0,950407,30276,12,2523,34685.3,12216.3463270595,-1,,390423,FALSE,39
9226,7445,6509,8918,TRUE,0,930318,55368,24,2307,47972,24131.838911621,1,,391225,FALSE,39
9274,7485,6520,8966,FALSE,0,930728,91200,24,3800,56719.1,15743.4335553044,1,,580405,TRUE,58
9316,7523,6526,9008,TRUE,0,940829,288468,36,8013,40830.1,16205.7218110815,1,,581026,FALSE,58
9346,7546,6535,9038,TRUE,0,940903,41952,12,3496,53094,13263.3487517078,1,,721210,TRUE,72
9366,7562,6540,9058,TRUE,1,950117,309600,48,6450,43316.9,20963.7284754465,1,,750626,TRUE,75
9417,7606,6545,9109,TRUE,0,950315,191880,60,3198,63368.9,26747.6519343773,1,,490308,TRUE,49
9419,7607,6546,9111,FALSE,0,930905,31728,24,1322,36779.8,9913.02291629028,1,,501109,FALSE,50
9427,7614,6550,9119,TRUE,0,950208,320592,48,6679,37732.4,21161.1082372356,1,1,701109,FALSE,70
